MONTH_KEY	DIST_KEY	PROD_KEY	TARGET
202209	208	22	57122
202209	208	10	43138
202209	208	36	162737
202209	208	1	10504
202209	208	6	156105
202209	208	14	223531
202209	208	33	77798
202209	208	19	150987
202209	208	9	23323
202209	208	18	121665
202209	208	8	164187
202209	208	3	162483
202209	208	40	24913
202209	208	11	30371
202209	208	37	33324
202209	208	21	94100
202209	208	4	103328
202209	208	7	61928
202209	208	29	55487
202209	208	13	49207
202209	208	24	101930
202209	208	38	282516
202209	208	12	86715
202209	68	2	188634
202209	68	13	85064
202209	68	19	173045
202209	68	5	18071
202209	68	36	222023
202209	68	27	34630
202209	68	9	32012
202209	68	34	66044
202209	68	4	115966
202209	68	11	25471
202209	68	30	44000
202209	68	32	9762
202209	68	17	65874
202209	68	33	79182
202209	68	8	194130
202209	68	29	78270
202209	68	15	32677
202209	68	20	27573
202209	68	10	47030
202209	68	31	37112
202209	68	25	189458
202209	68	28	56890
202209	68	23	38577
202209	68	18	67408
202209	68	3	137397
202209	68	12	85925
202209	68	22	44338
202209	68	26	249416
202209	68	35	57305
202209	68	7	73152
202209	68	40	21310
202209	68	24	99439
202209	68	37	32737
202209	68	6	272313
202209	68	21	156212
202209	68	39	113195
202209	68	38	317963
202209	68	1	7483
202209	68	16	49601
202209	68	14	169064
202209	92	38	292919
202209	92	14	167935
202209	92	16	40963
202209	92	6	174562
202209	92	37	29174
202209	92	25	228718
202209	92	15	30642
202209	92	35	43720
202209	92	13	85049
202209	92	10	41176
202209	92	12	56027
202209	92	19	129156
202209	92	30	32921
202209	92	8	227004
202209	92	1	4289
202209	92	29	43741
202209	92	4	105731
202209	92	3	122858
202209	92	20	34849
202209	92	17	57163
202209	92	21	172435
202209	92	11	26289
202209	92	9	27590
202209	92	28	48270
202209	92	24	70470
202209	92	27	29597
202209	92	39	123704
202209	92	2	139942
202209	92	7	59690
202209	92	26	200957
202209	92	31	29568
202209	92	34	81782
202209	92	32	15983
202209	92	33	70016
202209	92	22	44059
202209	92	23	45179
202209	92	5	10042
202209	92	18	50938
202209	92	36	160148
202209	92	40	11791
202209	272	9	38017
202209	272	18	115582
202209	272	37	31917
202209	272	38	224481
202209	272	2	175724
202209	272	24	92174
202209	272	30	28563
202209	272	16	36172
202209	272	22	70878
202209	272	1	6935
202209	272	13	111715
202209	272	12	53594
202209	272	34	50628
202209	272	36	158795
202209	272	5	13142
202209	272	8	179613
202209	272	29	101752
202209	272	7	58810
202209	272	20	19201
202209	272	17	66159
202209	272	10	73074
202209	272	39	153879
202209	272	19	148501
202209	272	4	150831
202209	272	35	86584
202209	272	32	16679
202209	272	28	51887
202209	272	14	149162
202209	272	15	17347
202209	272	40	17225
202209	272	27	25069
202209	272	33	91520
202209	272	31	46507
202209	272	23	42305
202209	272	21	121313
202209	272	3	95602
202209	272	6	202486
202209	272	11	22075
202209	272	25	275444
202209	272	26	157853
202209	56	4	96619
202209	56	32	16863
202209	56	37	29202
202209	56	16	39783
202209	56	2	229218
202209	56	39	134787
202209	56	31	50234
202209	56	29	32672
202209	56	23	25216
202209	56	6	144969
202209	56	11	42692
202209	56	12	53869
202209	56	35	66421
202209	56	9	24697
202209	56	15	20617
202209	56	10	43638
202209	56	33	72264
202209	56	22	39910
202209	56	30	31450
202209	56	38	285816
202209	56	36	199693
202209	56	8	131336
202209	56	28	42232
202209	56	1	6581
202209	56	40	26201
202209	56	20	29411
202209	56	18	86905
202209	56	24	95962
202209	56	21	144829
202209	56	19	112613
202209	56	27	33803
202209	56	34	57621
202209	56	14	105763
202209	56	13	92636
202209	56	5	13546
202209	56	25	262654
202209	56	26	173338
202209	56	3	107722
202209	56	7	95436
202209	56	17	65826
202209	72	26	112290
202209	72	36	90343
202209	72	4	113766
202209	72	1	5075
202209	72	24	63478
202209	72	34	52168
202209	72	16	39708
202209	72	6	90942
202209	72	25	174944
202209	72	12	40595
202209	72	7	73971
202209	72	14	90069
202209	72	11	12482
202209	72	37	23003
202209	72	5	11448
202209	72	20	8351
202209	72	2	82596
202209	72	33	38207
202209	72	8	69633
202209	72	35	55145
202209	72	40	10662
202209	72	28	23424
202209	72	39	74609
202209	72	19	95409
202209	72	15	17632
202209	72	13	56986
202209	72	9	10861
202209	72	21	54588
202209	72	31	31366
202209	72	23	13836
202209	72	27	34007
202209	72	22	27511
202209	72	29	22605
202209	72	3	31481
202209	72	17	44946
202209	72	10	30588
202209	72	18	49274
202209	72	38	126743
202209	72	32	6447
202209	72	30	31660
202209	4	32	16659
202209	4	31	55129
202209	4	5	14085
202209	4	39	91274
202209	4	33	59382
202209	4	6	131234
202209	4	18	57407
202209	4	25	193743
202209	4	21	105075
202209	4	36	225188
202209	4	9	30066
202209	4	17	57255
202209	4	22	47178
202209	4	40	20086
202209	4	1	12711
202209	4	37	15680
202209	4	29	55117
202209	4	3	134201
202209	4	35	77121
202209	4	15	25135
202209	4	2	142899
202209	4	16	52133
202209	4	7	86276
202209	4	30	33393
202209	4	34	52065
202209	4	20	24281
202209	4	26	162433
202209	4	14	109911
202209	4	10	69715
202209	4	4	145911
202209	4	28	46220
202209	4	27	34658
202209	4	12	133252
202209	4	24	115492
202209	4	13	80880
202209	4	19	140228
202209	4	8	161410
202209	4	23	20612
202209	4	38	216874
202209	4	11	29769
202209	112	16	45580
202209	112	37	32437
202209	112	23	33116
202209	112	2	185000
202209	112	34	37144
202209	112	22	58075
202209	112	8	173545
202209	112	36	227932
202209	112	35	53313
202209	112	4	163280
202209	112	12	83802
202209	112	7	54427
202209	112	24	87809
202209	112	6	177139
202209	112	26	183783
202209	112	39	150926
202209	112	18	109295
202209	112	32	15945
202209	112	30	17392
202209	112	28	46833
202209	112	19	150647
202209	112	14	226033
202209	112	5	12968
202209	112	10	58574
202209	112	1	7152
202209	112	27	32906
202209	112	25	124529
202209	112	13	113026
202209	112	3	117076
202209	112	40	17981
202209	112	17	86118
202209	112	29	47804
202209	112	9	16842
202209	112	38	280461
202209	112	11	23566
202209	112	15	29091
202209	112	31	53434
202209	112	33	53186
202209	112	21	160547
202209	112	20	26627
202209	220	17	35438
202209	220	4	62214
202209	220	29	38683
202209	220	9	24155
202209	220	35	42513
202209	220	40	17234
202209	220	39	84530
202209	220	37	18300
202209	220	10	20980
202209	220	28	19106
202209	220	8	59586
202209	220	24	41682
202209	220	13	50468
202209	220	5	11045
202209	220	34	30533
202209	220	20	17085
202209	220	30	34520
202209	220	3	42869
202209	220	36	100533
202209	220	26	108604
202209	220	15	11133
202209	220	38	141149
202209	220	25	192677
202209	220	7	30229
202209	220	2	109622
202209	220	32	9163
202209	220	6	146773
202209	220	11	21176
202209	220	27	25232
202209	220	22	47855
202209	220	16	20462
202209	220	14	87979
202209	220	33	39793
202209	220	1	4579
202209	220	18	40194
202209	220	31	26479
202209	220	12	46904
202209	220	19	58417
202209	220	23	24608
202209	220	21	140735
202209	244	29	65038
202209	244	37	35301
202209	244	3	106150
202209	244	5	17717
202209	244	11	15145
202209	244	36	209246
202209	244	23	47354
202209	244	24	58894
202209	244	1	9452
202209	244	16	57314
202209	244	8	171844
202209	244	17	45780
202209	244	2	196111
202209	244	39	114842
202209	244	21	140071
202209	244	27	27060
202209	244	4	168259
202209	244	30	25244
202209	244	25	296963
202209	244	32	20115
202209	244	33	96688
202209	244	38	235293
202209	244	12	77140
202209	244	19	162334
202209	244	7	82710
202209	244	13	106978
202209	244	28	61144
202209	244	26	156999
202209	244	10	70173
202209	244	31	47586
202209	244	22	42622
202209	244	35	70104
202209	244	15	24204
202209	244	6	257267
202209	244	20	31548
202209	244	40	21698
202209	244	34	54248
202209	244	18	108169
202209	244	14	210429
202209	244	9	31932
202209	276	38	433908
202209	276	27	36662
202209	276	7	68046
202209	276	11	15892
202209	276	14	148560
202209	276	4	183202
202209	276	31	26726
202209	276	26	221869
202209	276	2	206054
202209	276	18	91081
202209	276	32	21279
202209	276	1	7464
202209	276	25	182183
202209	276	40	26818
202209	276	23	54804
202209	276	17	85651
202209	276	29	64054
202209	276	19	179502
202209	276	12	137640
202209	276	8	190010
202209	276	28	68085
202209	276	37	25387
202209	276	6	266338
202209	276	21	167352
202209	276	34	68676
202209	276	5	16633
202209	276	3	109052
202209	276	13	65096
202209	276	10	48762
202209	276	36	119050
202209	276	9	28252
202209	276	20	37037
202209	276	39	133248
202209	276	30	25981
202209	276	35	50131
202209	276	22	67305
202209	276	33	53118
202209	276	24	116485
202209	276	16	36705
202209	276	15	16446
202209	184	1	7415
202209	184	2	145084
202209	184	7	45408
202209	184	28	38336
202209	184	3	108592
202209	184	25	183620
202209	184	6	135137
202209	184	9	18753
202209	184	29	56688
202209	184	26	186342
202209	184	4	202620
202209	184	8	160170
202209	184	15	19615
202209	184	24	46726
202209	184	32	23950
202209	184	34	64548
202209	184	11	22244
202209	184	18	73024
202209	184	36	235263
202209	184	5	14261
202209	184	19	130521
202209	184	27	41879
202209	184	22	50182
202209	184	38	238781
202209	184	31	50700
202209	184	23	36697
202209	184	35	61626
202209	184	33	58929
202209	184	12	116670
202209	184	10	57050
202209	184	13	80410
202209	184	40	15478
202209	184	39	134636
202209	184	21	124933
202209	184	14	156847
202209	184	37	40081
202209	184	20	17814
202209	184	30	39642
202209	184	17	52865
202209	184	16	51771
202209	180	5	8947
202209	180	12	55306
202209	180	19	108032
202209	180	10	34840
202209	180	23	22027
202209	180	34	26340
202209	180	27	43997
202209	180	18	70165
202209	180	14	140843
202209	180	1	3502
202209	180	39	98707
202209	180	7	41550
202209	180	2	146106
202209	180	32	11355
202209	180	6	121144
202209	180	28	22710
202209	180	13	41640
202209	180	37	19652
202209	180	40	11005
202209	180	35	70857
202209	180	3	130958
202209	180	9	17970
202209	180	38	169775
202209	180	16	30941
202209	180	25	160198
202209	180	17	29784
202209	180	21	142469
202209	180	15	25696
202209	180	22	48640
202209	180	36	88505
202209	180	31	15264
202209	180	4	84822
202209	180	11	17020
202209	180	30	31056
202209	180	8	155198
202209	180	29	51988
202209	180	20	15917
202209	180	33	38916
202209	180	26	172663
202209	180	24	75169
202209	260	18	46296
202209	260	33	45985
202209	260	27	20283
202209	260	36	105412
202209	260	22	31698
202209	260	28	19038
202209	260	11	14293
202209	260	34	35452
202209	260	2	86917
202209	260	19	127067
202209	260	3	63954
202209	260	21	72020
202209	260	1	4564
202209	260	38	136657
202209	260	5	7822
202209	260	39	44538
202209	260	26	107187
202209	260	13	93150
202209	260	29	43015
202209	260	16	30324
202209	260	7	46403
202209	260	15	10343
202209	260	40	13711
202209	260	35	37038
202209	260	25	106851
202209	260	8	111331
202209	260	12	50156
202209	260	20	12377
202209	260	4	79856
202209	260	32	13153
202209	260	10	29096
202209	260	37	18728
202209	260	31	26911
202209	260	6	63960
202209	260	30	13219
202209	260	23	19288
202209	260	9	11824
202209	260	17	46590
202209	260	24	49963
202209	260	14	131865
202209	120	5	8829
202209	120	20	26032
202209	120	12	85867
202209	120	36	85545
202209	120	16	42896
202209	120	8	108592
202209	120	1	6725
202209	120	19	47772
202209	120	38	216350
202209	120	35	41293
202209	120	6	196018
202209	120	28	18562
202209	120	21	102340
202209	120	40	8162
202209	120	7	30987
202209	120	15	11999
202209	120	13	67163
202209	120	10	47659
202209	120	37	21002
202209	120	32	4197
202209	120	26	101245
202209	120	27	23930
202209	120	25	145761
202209	120	29	24473
202209	120	23	26099
202209	120	24	59910
202209	120	2	113140
202209	120	11	17078
202209	120	18	64643
202209	120	30	14325
202209	120	4	117425
202209	120	33	40746
202209	120	22	57753
202209	120	31	37723
202209	120	17	45983
202209	120	39	60145
202209	120	3	82566
202209	120	14	130781
202209	120	34	35194
202209	120	9	22543
202209	216	9	10351
202209	216	14	134260
202209	216	12	53387
202209	216	1	5470
202209	216	32	9550
202209	216	37	17338
202209	216	30	18698
202209	216	2	144481
202209	216	3	92401
202209	216	39	79018
202209	216	4	100226
202209	216	36	127230
202209	216	21	57168
202209	216	20	8775
202209	216	38	206287
202209	216	28	25732
202209	216	24	48452
202209	216	34	27477
202209	216	22	18109
202209	216	40	11187
202209	216	8	109720
202209	216	29	33220
202209	216	33	54117
202209	216	13	49650
202209	216	26	78269
202209	216	19	92876
202209	216	17	29400
202209	216	18	48441
202209	216	10	27979
202209	216	31	16746
202209	216	5	7371
202209	216	6	136728
202209	216	23	25295
202209	216	27	19836
202209	216	35	60732
202209	216	7	53354
202209	216	11	12714
202209	216	25	86248
202209	216	16	15461
202209	216	15	10384
202209	152	5	14801
202209	152	36	228989
202209	152	19	143416
202209	152	10	45821
202209	152	27	44335
202209	152	3	109053
202209	152	15	28238
202209	152	1	4867
202209	152	12	66151
202209	152	24	88320
202209	152	6	141801
202209	152	18	112621
202209	152	38	329729
202209	152	23	30740
202209	152	2	176017
202209	152	26	225516
202209	152	17	70986
202209	152	7	63827
202209	152	37	27322
202209	152	8	165473
202209	152	13	72720
202209	152	11	17744
202209	152	40	14147
202209	152	9	24998
202209	152	35	56108
202209	152	31	46951
202209	152	20	21044
202209	152	32	10789
202209	152	25	250547
202209	152	16	50568
202209	152	14	151318
202209	152	39	151068
202209	152	34	78142
202209	152	21	154877
202209	152	33	50318
202209	152	30	45023
202209	152	4	172208
202209	152	22	46586
202209	152	28	42363
202209	152	29	57988
202209	200	20	13186
202209	200	29	43300
202209	200	17	51155
202209	200	39	44865
202209	200	33	36768
202209	200	14	81188
202209	200	35	49240
202209	200	38	119885
202209	200	1	4272
202209	200	32	9288
202209	200	16	32199
202209	200	3	49505
202209	200	4	78246
202209	200	36	102146
202209	200	19	103985
202209	200	9	17640
202209	200	18	53114
202209	200	26	179036
202209	200	40	17797
202209	200	15	17855
202209	200	25	134414
202209	200	8	98743
202209	200	24	41548
202209	200	5	9444
202209	200	11	25131
202209	200	10	28425
202209	200	7	46628
202209	200	6	66727
202209	200	30	34424
202209	200	34	48106
202209	200	21	126396
202209	200	23	21105
202209	200	22	22870
202209	200	2	125422
202209	200	37	10462
202209	200	13	83668
202209	200	12	62837
202209	200	31	21671
202209	200	28	38810
202209	200	27	22984
202209	140	18	48360
202209	140	21	76480
202209	140	33	50100
202209	140	29	43840
202209	140	38	156507
202209	140	10	36053
202209	140	27	27394
202209	140	11	21037
202209	140	15	20194
202209	140	39	68198
202209	140	13	39492
202209	140	26	143652
202209	140	14	148803
202209	140	16	38758
202209	140	6	89997
202209	140	36	85455
202209	140	12	44654
202209	140	20	7826
202209	140	22	30316
202209	140	31	22766
202209	140	23	19762
202209	140	30	27702
202209	140	7	69672
202209	140	3	86098
202209	140	28	50043
202209	140	37	14200
202209	140	8	133004
202209	140	32	8332
202209	140	34	30764
202209	140	24	41673
202209	140	4	95211
202209	140	1	3942
202209	140	2	76656
202209	140	17	60490
202209	140	9	25801
202209	140	25	161669
202209	140	40	13693
202209	140	35	49441
202209	140	5	11216
202209	140	19	91937
202209	204	24	121809
202209	204	32	16617
202209	204	30	34193
202209	204	14	172019
202209	204	33	73551
202209	204	16	36730
202209	204	20	13049
202209	204	26	184748
202209	204	5	14354
202209	204	2	149872
202209	204	25	101649
202209	204	9	30377
202209	204	15	31446
202209	204	6	133774
202209	204	7	64390
202209	204	35	98562
202209	204	31	47087
202209	204	27	38478
202209	204	34	64715
202209	204	17	61856
202209	204	1	7495
202209	204	3	94869
202209	204	39	109532
202209	204	19	103670
202209	204	28	51864
202209	204	8	158873
202209	204	36	199970
202209	204	12	91915
202209	204	22	51020
202209	204	29	59973
202209	204	40	19268
202209	204	37	30111
202209	204	11	34694
202209	204	21	152849
202209	204	38	341730
202209	204	18	90132
202209	204	10	42958
202209	204	23	56636
202209	204	4	123726
202209	204	13	138564
202209	76	35	55542
202209	76	6	158235
202209	76	29	30295
202209	76	14	61910
202209	76	17	38962
202209	76	16	31368
202209	76	22	39961
202209	76	8	140231
202209	76	1	5214
202209	76	32	13039
202209	76	10	37820
202209	76	26	106565
202209	76	27	33493
202209	76	31	12004
202209	76	2	128408
202209	76	11	17950
202209	76	18	41510
202209	76	12	34198
202209	76	24	80070
202209	76	40	16253
202209	76	33	49982
202209	76	5	12056
202209	76	9	17658
202209	76	19	90224
202209	76	20	15824
202209	76	34	29681
202209	76	3	79361
202209	76	25	123351
202209	76	28	50876
202209	76	39	92654
202209	76	7	39845
202209	76	23	17748
202209	76	15	13777
202209	76	4	106289
202209	76	36	174770
202209	76	21	62549
202209	76	38	107304
202209	76	13	41087
202209	76	30	31996
202209	76	37	18393
202209	24	6	126880
202209	24	3	76260
202209	24	40	10736
202209	24	23	40526
202209	24	29	47001
202209	24	34	47465
202209	24	30	28452
202209	24	32	10525
202209	24	7	43877
202209	24	36	148702
202209	24	24	49426
202209	24	5	6229
202209	24	17	36748
202209	24	27	28318
202209	24	25	114851
202209	24	10	39384
202209	24	28	31391
202209	24	15	20307
202209	24	26	140089
202209	24	31	45459
202209	24	2	93264
202209	24	22	24991
202209	24	33	56591
202209	24	35	51023
202209	24	18	32408
202209	24	4	104591
202209	24	14	128375
202209	24	16	35600
202209	24	13	55806
202209	24	19	139842
202209	24	12	80623
202209	24	9	13721
202209	24	39	89316
202209	24	11	21396
202209	24	20	15706
202209	24	8	92380
202209	24	1	5649
202209	24	38	241841
202209	24	21	43688
202209	24	37	15291
202209	156	21	47032
202209	156	6	203586
202209	156	3	96697
202209	156	35	69334
202209	156	33	29194
202209	156	15	13412
202209	156	27	25908
202209	156	24	39710
202209	156	7	63408
202209	156	39	52064
202209	156	11	19758
202209	156	9	13164
202209	156	31	24235
202209	156	8	116014
202209	156	22	23209
202209	156	5	10054
202209	156	17	23455
202209	156	23	25237
202209	156	16	35652
202209	156	14	96091
202209	156	36	152102
202209	156	18	46380
202209	156	19	107373
202209	156	26	130407
202209	156	10	40223
202209	156	12	98483
202209	156	32	15786
202209	156	25	106016
202209	156	28	25114
202209	156	4	118196
202209	156	29	36163
202209	156	37	15836
202209	156	34	61097
202209	156	1	4097
202209	156	38	184703
202209	156	30	16919
202209	156	40	23736
202209	156	20	13103
202209	156	13	93135
202209	156	2	116982
202209	28	15	13420
202209	28	17	52693
202209	28	25	251467
202209	28	1	5332
202209	28	37	27984
202209	28	34	78289
202209	28	27	21224
202209	28	36	134427
202209	28	4	169228
202209	28	24	59215
202209	28	12	63882
202209	28	22	55653
202209	28	14	184362
202209	28	26	154301
202209	28	19	110716
202209	28	35	70936
202209	28	5	21924
202209	28	28	53878
202209	28	40	11928
202209	28	9	23904
202209	28	6	220913
202209	28	32	20520
202209	28	2	140288
202209	28	11	27020
202209	28	23	37166
202209	28	8	147069
202209	28	7	73446
202209	28	30	25930
202209	28	10	67991
202209	28	39	202549
202209	28	31	55014
202209	28	21	149454
202209	28	18	112134
202209	28	20	20387
202209	28	29	52483
202209	28	38	301142
202209	28	16	36071
202209	28	13	92421
202209	28	3	108253
202209	28	33	63644
202209	160	34	67854
202209	160	13	115498
202209	160	37	31903
202209	160	30	32216
202209	160	18	47982
202209	160	10	36721
202209	160	22	57541
202209	160	6	174904
202209	160	35	47657
202209	160	11	28668
202209	160	8	150600
202209	160	26	253448
202209	160	40	20640
202209	160	1	6873
202209	160	20	18001
202209	160	29	54667
202209	160	33	85986
202209	160	17	54046
202209	160	27	36067
202209	160	23	32082
202209	160	15	26914
202209	160	39	137317
202209	160	25	186364
202209	160	14	219639
202209	160	32	21010
202209	160	21	172170
202209	160	4	154367
202209	160	16	26282
202209	160	24	120325
202209	160	19	205733
202209	160	31	54538
202209	160	38	232430
202209	160	12	122199
202209	160	5	11356
202209	160	2	230465
202209	160	7	91668
202209	160	36	251714
202209	160	9	30968
202209	160	28	42848
202209	160	3	117562
202209	36	19	161020
202209	36	35	101214
202209	36	8	112662
202209	36	11	31407
202209	36	20	21757
202209	36	4	147955
202209	36	28	50741
202209	36	37	24076
202209	36	25	196486
202209	36	38	282365
202209	36	1	3632
202209	36	39	137258
202209	36	34	45068
202209	36	5	15513
202209	36	16	46546
202209	36	10	37199
202209	36	18	113525
202209	36	21	146567
202209	36	24	65693
202209	36	17	92910
202209	36	23	38132
202209	36	13	124281
202209	36	31	65791
202209	36	12	79619
202209	36	15	25964
202209	36	6	273479
202209	36	36	202154
202209	36	29	72633
202209	36	7	71521
202209	36	22	37471
202209	36	26	162425
202209	36	9	24598
202209	36	14	147232
202209	36	33	67767
202209	36	32	18657
202209	36	2	151915
202209	36	30	44157
202209	36	3	137707
202209	36	27	42512
202209	36	40	18840
202209	176	9	20232
202209	176	12	30790
202209	176	40	9420
202209	176	22	29003
202209	176	5	6351
202209	176	25	114249
202209	176	8	99002
202209	176	18	28840
202209	176	10	33353
202209	176	6	162999
202209	176	26	199966
202209	176	23	50385
202209	176	34	43963
202209	176	20	14699
202209	176	37	20742
202209	176	35	58509
202209	176	11	17289
202209	176	19	106956
202209	176	2	142723
202209	176	31	25706
202209	176	16	26597
202209	176	14	59346
202209	176	17	35369
202209	176	30	26346
202209	176	24	68995
202209	176	13	49796
202209	176	39	107350
202209	176	7	53798
202209	176	1	7305
202209	176	3	99414
202209	176	27	16961
202209	176	29	50926
202209	176	28	15100
202209	176	36	114928
202209	176	15	20607
202209	176	33	81901
202209	176	32	15959
202209	176	38	210542
202209	176	4	128430
202209	176	21	69479
202209	164	24	55188
202209	164	9	9502
202209	164	14	137612
202209	164	33	38741
202209	164	16	27745
202209	164	11	17462
202209	164	28	28428
202209	164	32	10607
202209	164	17	40153
202209	164	29	35612
202209	164	31	23213
202209	164	38	262822
202209	164	25	130764
202209	164	5	10156
202209	164	12	22959
202209	164	35	45013
202209	164	13	37016
202209	164	3	88773
202209	164	15	11493
202209	164	21	110998
202209	164	8	89547
202209	164	40	13258
202209	164	19	113111
202209	164	2	120479
202209	164	34	40638
202209	164	22	39032
202209	164	4	82157
202209	164	37	29648
202209	164	36	53497
202209	164	39	86478
202209	164	18	73750
202209	164	20	10577
202209	164	10	31375
202209	164	23	33337
202209	164	7	50438
202209	164	30	15426
202209	164	26	171583
202209	164	27	15997
202209	164	6	84295
202209	164	1	2541
202209	84	33	26938
202209	84	35	55571
202209	84	38	143565
202209	84	25	89119
202209	84	27	26868
202209	84	21	130260
202209	84	9	16879
202209	84	18	50602
202209	84	15	13512
202209	84	7	51135
202209	84	5	11713
202209	84	31	28785
202209	84	23	30653
202209	84	4	86805
202209	84	2	165032
202209	84	20	11820
202209	84	1	4078
202209	84	17	44755
202209	84	39	120123
202209	84	24	44144
202209	84	12	55454
202209	84	3	107063
202209	84	10	34027
202209	84	19	118173
202209	84	11	26983
202209	84	14	146703
202209	84	34	49077
202209	84	40	5271
202209	84	13	41152
202209	84	29	30170
202209	84	32	5628
202209	84	36	158027
202209	84	8	109214
202209	84	28	32658
202209	84	6	206230
202209	84	26	209615
202209	84	37	16058
202209	84	30	19750
202209	84	22	35777
202209	84	16	38660
202208	276	13	108815
202208	276	15	36174
202208	276	36	171192
202208	276	24	160789
202208	276	38	257474
202208	276	22	195482
202208	276	8	112766
202208	276	5	42743
202208	276	4	140303
202208	276	12	51860
202208	276	23	25648
202208	276	26	130281
202208	276	39	130344
202208	276	25	178033
202208	276	10	161276
202208	276	20	105331
202208	276	19	180211
202208	276	7	136005
202208	276	6	139919
202208	276	35	86214
202208	276	27	88596
202208	276	29	109541
202208	276	33	157250
202208	276	14	158752
202208	276	40	24913
202208	276	34	76035
202208	276	9	39676
202208	276	17	35402
202208	276	31	31142
202208	276	3	106425
202208	276	2	89780
202208	276	30	96986
202208	276	21	142460
202208	276	16	37025
202208	276	11	20942
202208	276	37	28396
202208	276	1	27847
202208	276	28	89239
202208	276	18	110196
202208	276	32	48995
202208	208	34	103143
202208	208	22	178699
202208	208	39	122058
202208	208	6	162017
202208	208	16	28778
202208	208	21	173297
202208	208	40	27629
202208	208	8	117373
202208	208	10	153578
202208	208	31	41429
202208	208	14	118758
202208	208	20	84415
202208	208	26	121921
202208	208	25	118239
202208	208	4	113316
202208	208	38	211050
202208	208	27	130729
202208	208	5	47919
202208	208	17	39979
202208	208	33	89424
202208	208	15	25713
202208	208	23	36138
202208	208	13	83994
202208	208	32	28498
202208	208	24	108166
202208	208	29	80321
202208	208	9	37853
202208	208	11	36194
202208	208	3	74919
202208	208	19	182674
202208	208	2	81405
202208	208	7	77852
202208	208	30	106100
202208	208	12	39714
202208	208	36	118722
202208	208	1	15794
202208	208	35	51747
202208	208	37	15407
202208	208	18	70814
202208	208	28	69637
202208	220	18	85638
202208	220	7	61918
202208	220	4	79337
202208	220	9	17231
202208	220	11	19841
202208	220	25	56922
202208	220	37	5454
202208	220	34	81446
202208	220	6	59253
202208	220	27	62364
202208	220	30	51173
202208	220	20	51999
202208	220	38	64331
202208	220	2	104046
202208	220	24	99376
202208	220	5	26460
202208	220	16	24560
202208	220	29	58384
202208	220	26	116262
202208	220	10	51822
202208	220	3	61030
202208	220	14	78728
202208	220	33	66062
202208	220	32	45359
202208	220	39	84423
202208	220	12	32816
202208	220	8	45114
202208	220	22	68305
202208	220	36	73233
202208	220	23	15637
202208	220	35	29352
202208	220	40	13745
202208	220	1	13840
202208	220	21	107670
202208	220	19	90582
202208	220	31	23677
202208	220	28	51688
202208	220	15	11504
202208	220	13	72095
202208	220	17	27592
202208	264	25	54564
202208	264	9	17222
202208	264	11	15384
202208	264	27	87468
202208	264	26	76774
202208	264	23	18426
202208	264	40	24544
202208	264	38	74426
202208	264	31	32598
202208	264	15	9952
202208	264	24	66666
202208	264	33	33961
202208	264	35	41645
202208	264	6	137909
202208	264	17	30317
202208	264	1	10929
202208	264	21	87366
202208	264	12	37525
202208	264	4	74176
202208	264	7	60597
202208	264	19	81078
202208	264	3	30347
202208	264	29	42340
202208	264	30	64841
202208	264	39	127191
202208	264	14	102688
202208	264	22	106309
202208	264	2	77110
202208	264	16	37443
202208	264	20	36600
202208	264	5	32907
202208	264	8	86746
202208	264	10	75052
202208	264	37	17956
202208	264	13	78248
202208	264	36	135917
202208	264	28	53808
202208	264	18	51994
202208	264	32	32759
202208	264	34	81590
202208	128	26	164875
202208	128	17	52065
202208	128	38	197726
202208	128	3	82985
202208	128	9	45767
202208	128	12	35579
202208	128	37	17738
202208	128	5	44585
202208	128	36	88989
202208	128	28	55372
202208	128	1	22332
202208	128	33	88241
202208	128	40	27393
202208	128	19	185242
202208	128	24	101614
202208	128	18	109689
202208	128	22	157446
202208	128	16	42050
202208	128	39	102266
202208	128	21	131108
202208	128	7	137223
202208	128	8	80587
202208	128	35	77417
202208	128	11	15852
202208	128	25	146045
202208	128	6	154099
202208	128	32	52141
202208	128	15	21717
202208	128	34	84461
202208	128	27	114810
202208	128	10	78916
202208	128	23	21786
202208	128	31	24973
202208	128	13	90704
202208	128	20	80851
202208	128	30	116021
202208	128	14	76672
202208	128	29	85629
202208	128	2	98390
202208	128	4	127981
202208	120	30	53003
202208	120	12	32018
202208	120	17	23032
202208	120	19	135894
202208	120	26	98194
202208	120	39	77818
202208	120	2	91983
202208	120	37	13552
202208	120	32	54641
202208	120	11	15366
202208	120	18	71207
202208	120	27	81244
202208	120	10	110511
202208	120	6	118337
202208	120	5	51487
202208	120	16	26887
202208	120	20	24750
202208	120	9	17680
202208	120	28	62567
202208	120	15	17828
202208	120	40	21986
202208	120	3	89557
202208	120	31	15376
202208	120	35	20187
202208	120	24	75277
202208	120	14	53043
202208	120	22	81025
202208	120	8	101621
202208	120	23	8395
202208	120	4	54634
202208	120	7	93965
202208	120	1	17840
202208	120	29	67786
202208	120	25	98384
202208	120	38	160564
202208	120	34	75085
202208	120	13	104147
202208	120	21	89396
202208	120	36	72989
202208	120	33	87961
202208	68	38	265428
202208	68	23	23340
202208	68	9	37009
202208	68	24	159482
202208	68	14	75756
202208	68	28	76442
202208	68	21	159372
202208	68	37	21742
202208	68	16	32744
202208	68	17	38775
202208	68	10	120734
202208	68	3	63761
202208	68	1	22435
202208	68	5	62005
